2016-09-01,azure-cli-core,1273
2016-09-01,azure-common,114244
2016-09-01,azure-graphrbac,15416
2016-09-01,azure-mgmt-authorization,15364
2016-09-01,azure-mgmt-batch,15030
2016-09-01,azure-mgmt-cdn,13833
2016-09-01,azure-mgmt-cognitiveservices,11271
2016-09-01,azure-mgmt-compute,52890
2016-09-01,azure-mgmt-devtestlabs,1077
2016-09-01,azure-mgmt-dns,3985
2016-09-01,azure-mgmt-iothub,2195
2016-09-01,azure-mgmt-keyvault,14382
2016-09-01,azure-mgmt-network,54124
2016-09-01,azure-mgmt-nspkg,51052
2016-09-01,azure-mgmt-redis,16655
2016-09-01,azure-mgmt-resource,54121
2016-09-01,azure-mgmt-storage,52519
2016-09-01,azure-mgmt-trafficmanager,3990
2016-09-01,azure-mgmt-web,15092
2016-09-01,azure-nspkg,112661
2016-09-01,azure-servicebus,97208
2016-09-01,babel,1278608
2016-09-01,backcall,634
2016-09-01,backoff,12720
2016-09-01,bcrypt,114034
2016-09-01,beautifulsoup4,836161
2016-09-01,billiard,510588
2016-09-01,bitarray,76159
2016-09-01,bleach,90069
2016-09-01,blinker,228791
2016-09-01,blis,1755
2016-09-01,boto3,1647593
2016-09-01,boto,3672623
2016-09-01,botocore,8548925
2016-09-01,bottle,143934
2016-09-01,bottle-sqlalchemy,1903
2016-09-01,bs4,215570
2016-09-01,build,2348
2016-09-01,bytecode,1521
2016-09-01,cachecontrol,22072
2016-09-01,cached-property,251687
2016-09-01,cachetools,176061
2016-09-01,cchardet,32578
2016-09-01,celery,552027
2016-09-01,cerberus,38411
2016-09-01,certifi,997527
2016-09-01,cffi,3978927
2016-09-01,chameleon,58465
2016-09-01,chardet,300943
2016-09-01,cheroot,762
2016-09-01,cleo,3907
2016-09-01,click,1439723
2016-09-01,click-didyoumean,5072
2016-09-01,click-man,1186
2016-09-01,click-plugins,12546
2016-09-01,click-repl,973
2016-09-01,cligj,11647
2016-09-01,cloudpickle,14342
2016-09-01,colorama,6748598
2016-09-01,coloredlogs,41620
2016-09-01,colorlog,80116
2016-09-01,configargparse,205168
2016-09-01,configparser,662869
2016-09-01,confluent-kafka,3201
2016-09-01,connexion,32705
2016-09-01,contextlib2,470212
2016-09-01,convertdate,1966
2016-09-01,coverage,1715388
2016-09-01,crcmod,41506
2016-09-01,cron-descriptor,1827
2016-09-01,croniter,62010
2016-09-01,cryptography,2283779
2016-09-01,cssselect,198194
2016-09-01,cycler,180100
2016-09-01,cymem,8524
2016-09-01,cython,428754
2016-09-01,dask,38918
2016-09-01,datadog,129603
2016-09-01,datasets,836
2016-09-01,dateparser,79637
2016-09-01,datetime,28284
2016-09-01,decorator,1313996
2016-09-01,dectate,2124
2016-09-01,deepdiff,36518
2016-09-01,defusedxml,108111
2016-09-01,deprecation,715
2016-09-01,dill,98417
2016-09-01,diskcache,10768
2016-09-01,distlib,6786
2016-09-01,distributed,12992
2016-09-01,distro,2116
2016-09-01,django-cors-headers,151685
2016-09-01,django-filter,207192
2016-09-01,djangorestframework,455612
2016-09-01,dnspython,228900
2016-09-01,docker-pycreds,225677
2016-09-01,docopt,1448496
2016-09-01,docutils,7939790
2016-09-01,dulwich,10611
2016-09-01,ecdsa,822461
2016-09-01,edgegrid-python,2624
2016-09-01,elasticsearch,460877
2016-09-01,elasticsearch-dsl,92746
2016-09-01,email-validator,4755
2016-09-01,entrypoints,183045
2016-09-01,enum34,3112596
2016-09-01,et-xmlfile,104285
2016-09-01,events,7406
2016-09-01,execnet,192285
2016-09-01,fabric,328390
2016-09-01,faker,10757
2016-09-01,falcon,65937
2016-09-01,fastavro,26637
2016-09-01,fasteners,234358
2016-09-01,filelock,32778
2016-09-01,fiona,32689
2016-09-01,flake8,1462161
2016-09-01,flask-appbuilder,20894
2016-09-01,flask-caching,2996
2016-09-01,flask-cors,116361
2016-09-01,flask-jwt-extended,595
2016-09-01,flask-limiter,21184
2016-09-01,flask-login,162599
2016-09-01,flask-sqlalchemy,211704
2016-09-01,flask-wtf,167335
2016-09-01,flatbuffers,1352
2016-09-01,fonttools,5527
2016-09-01,freezegun,216870
2016-09-01,frozendict,45117
2016-09-01,ftfy,8471
2016-09-01,funcsigs,1453524
2016-09-01,future,600268
2016-09-01,futures,3472934
2016-09-01,fuzzywuzzy,90510
2016-09-01,gast,6011
2016-09-01,geographiclib,16093
2016-09-01,geoip2,137826
2016-09-01,geopandas,4593
2016-09-01,geopy,124200
2016-09-01,gevent,1335964
2016-09-01,gitdb,287801
2016-09-01,gitpython,305843
2016-09-01,google-api-python-client,400032
2016-09-01,googleapis-common-protos,61389
2016-09-01,google-cloud,3035
2016-09-01,google-cloud-bigquery,1306
2016-09-01,google-cloud-bigtable,1305
2016-09-01,google-cloud-core,1365
2016-09-01,google-cloud-language,1300
2016-09-01,google-cloud-logging,1301
2016-09-01,google-cloud-monitoring,1309
2016-09-01,google-cloud-pubsub,1310
2016-09-01,google-cloud-resource-manager,1298
2016-09-01,google-cloud-storage,1313
2016-09-01,google-cloud-translate,1299
2016-09-01,google-cloud-vision,1298
2016-09-01,graphene,13530
2016-09-01,graphql-core,10284
2016-09-01,graphql-relay,6256
2016-09-01,graphviz,34277
2016-09-01,greenlet,1572568
2016-09-01,gremlinpython,1258
2016-09-01,grpc-google-iam-v1,1996
2016-09-01,grpcio,52680
2016-09-01,grpcio-tools,10361
2016-09-01,gspread,64557
2016-09-01,gsutil,9120
2016-09-01,gunicorn,1086550
2016-09-01,h11,721
2016-09-01,h2,46005
2016-09-01,h5py,57394
2016-09-01,hiredis,162276
2016-09-01,holidays,6948
2016-09-01,hpack,49815
2016-09-01,html5lib,412214
2016-09-01,httplib2,818859
2016-09-01,httptools,2039
2016-09-01,hug,8910
2016-09-01,humanfriendly,54296
2016-09-01,humanize,93017
2016-09-01,hvac,18895
2016-09-01,hyperframe,16947
2016-09-01,hypothesis,48592
2016-09-01,idna,1943902
2016-09-01,ijson,25660
2016-09-01,imageio,18403
2016-09-01,imagesize,443956
2016-09-01,imbalanced-learn,3887
2016-09-01,imdbpy,4409
2016-09-01,importscan,1252
2016-09-01,inflect,48602
2016-09-01,inflection,133070
2016-09-01,iniconfig,1199
2016-09-01,inject,5877
2016-09-01,invoke,45866
2016-09-01,ipykernel,214253
2016-09-01,ipython,654632
2016-09-01,ipython-genutils,500001
2016-09-01,ipywidgets,185323
2016-09-01,iso8601,618024
2016-09-01,isodate,128568
2016-09-01,isort,291795
2016-09-01,itsdangerous,1117998
2016-09-01,jaraco-classes,4719
2016-09-01,jaraco-context,1569
2016-09-01,jaraco-functools,9556
2016-09-01,jaydebeapi,4530
2016-09-01,jedi,30175
2016-09-01,jellyfish,23219
2016-09-01,jira,85184
2016-09-01,jmespath,7354214
2016-09-01,joblib,89917
2016-09-01,jpype1,9550
2016-09-01,json5,2977
2016-09-01,jsondiff,5256
2016-09-01,jsonpatch,234875
2016-09-01,jsonpickle,57234
2016-09-01,jsonpointer,247243
2016-09-01,jsonschema,1664698
2016-09-01,junit-xml,30663
2016-09-01,jupyter,114751
2016-09-01,jupyter-client,209848
2016-09-01,jupyter-console,118448
2016-09-01,jupyter-core,215941
2016-09-01,jupyterlab,6407
2016-09-01,kafka-python,153140
2016-09-01,keras,40476
2016-09-01,keyring,108602
2016-09-01,kiwisolver,1510
2016-09-01,klein,11090
2016-09-01,kombu,674296
2016-09-01,langcodes,1193
2016-09-01,lark,856
2016-09-01,lazy-object-proxy,389394
2016-09-01,leather,813
2016-09-01,limits,13171
2016-09-01,llvmlite,7060
2016-09-01,locket,3569
2016-09-01,lockfile,485424
2016-09-01,logbook,120180
2016-09-01,lxml,1271634
2016-09-01,lz4,21875
2016-09-01,mako,453872
2016-09-01,marisa-trie,6141
2016-09-01,markdown,402215
2016-09-01,marshmallow,92642
2016-09-01,marshmallow-enum,995
2016-09-01,marshmallow-sqlalchemy,12226
2016-09-01,matplotlib,288877
2016-09-01,maxminddb,139020
2016-09-01,mccabe,1553547
2016-09-01,meinheld,5887
2016-09-01,mistune,215393
2016-09-01,mmh3,42441
2016-09-01,mock,1786855
2016-09-01,monotonic,499503
2016-09-01,more-itertools,20524
2016-09-01,morepath,2621
2016-09-01,moto,110462
2016-09-01,mpmath,58279
2016-09-01,msrest,25409
2016-09-01,msrestazure,24742
2016-09-01,multidict,85750
2016-09-01,multiprocess,21653
2016-09-01,murmurhash,9352
2016-09-01,mypy,4387
2016-09-01,mysqlclient,107182
2016-09-01,natsort,47568
2016-09-01,nbconvert,186660
2016-09-01,nbformat,199535
2016-09-01,ndg-httpsclient,654897
2016-09-01,netaddr,672594
2016-09-01,networkx,252764
2016-09-01,ninja,681
2016-09-01,nltk,171467
2016-09-01,nodeenv,91595
2016-09-01,nose,1635719
2016-09-01,notebook,214108
2016-09-01,numba,8508
2016-09-01,numpy,1215475
2016-09-01,oauth2client,492390
2016-09-01,oauthlib,577312
2016-09-01,opencv-python,24682
2016-09-01,openpyxl,158551
2016-09-01,opt-einsum,560
2016-09-01,ordered-set,9808
2016-09-01,oscrypto,4719
2016-09-01,overrides,11470
2016-09-01,packaging,132400
2016-09-01,pandas,541158
2016-09-01,pandocfilters,4057
2016-09-01,parameterized,742
2016-09-01,paramiko,1672371
2016-09-01,parse,363815
2016-09-01,parsedatetime,175610
2016-09-01,partd,3398
2016-09-01,pastedeploy,313637
2016-09-01,pathlib,101515
2016-09-01,pathlib2,360177
2016-09-01,pathos,2208
2016-09-01,pathspec,104681
2016-09-01,patsy,102821
2016-09-01,pbr,3984767
2016-09-01,pendulum,17449
2016-09-01,pexpect,738574
2016-09-01,pg8000,57979
2016-09-01,phonenumbers,101557
2016-09-01,pickleshare,542901
2016-09-01,pika,447825
2016-09-01,pillow,1130799
2016-09-01,pip,8435713
2016-09-01,piprot,7441
2016-09-01,pip-tools,41049
2016-09-01,pkginfo,69131
2016-09-01,plaster,798
2016-09-01,plotly,238498
2016-09-01,pluggy,415563
2016-09-01,ply,303314
2016-09-01,pony,4856
2016-09-01,portalocker,10836
2016-09-01,portend,1777
2016-09-01,pox,3459
2016-09-01,ppft,3008
2016-09-01,pre-commit,28841
2016-09-01,preshed,9600
2016-09-01,prettytable,425222
2016-09-01,priority,1508
2016-09-01,progressbar2,30652
2016-09-01,prometheus-client,39403
2016-09-01,prompt-toolkit,530396
2016-09-01,protobuf3-to-dict,1752
2016-09-01,protobuf,694122
2016-09-01,psutil,2277038
2016-09-01,psycopg2,1701336
2016-09-01,psycopg2cffi,5432
2016-09-01,ptyprocess,673597
2016-09-01,py,1218369
2016-09-01,py4j,166707
2016-09-01,pyaml,78688
2016-09-01,pyasn1,8404906
2016-09-01,pyasn1-modules,584842
2016-09-01,pybind11,3960
2016-09-01,pycodestyle,613295
2016-09-01,pycountry,69742
2016-09-01,pycparser,3173376
2016-09-01,py-cpuinfo,8917
2016-09-01,pycrypto,1529472
2016-09-01,pycryptodome,25872
2016-09-01,pycryptodomex,45780
2016-09-01,pydot,46258
2016-09-01,pydub,10277
2016-09-01,pyee,2699
2016-09-01,pyflakes,1492241
2016-09-01,pygithub,50751
2016-09-01,pygments,1426170
2016-09-01,pyhcl,4393
2016-09-01,pyjwt,294300
2016-09-01,pylint,476403
2016-09-01,pymongo,710398
2016-09-01,pymssql,57714
2016-09-01,pynacl,33797
2016-09-01,pyodbc,189874
2016-09-01,pyopenssl,1295388
2016-09-01,pyotp,20109
2016-09-01,pyparsing,1111825
2016-09-01,pypdf2,70780
2016-09-01,pypdf,46070
2016-09-01,pyproj,62751
2016-09-01,pyramid,110305
2016-09-01,pyramid-chameleon,17032
2016-09-01,pyroaring,1451
2016-09-01,pyrsistent,44320
2016-09-01,pyserial,129913
2016-09-01,pysftp,87485
2016-09-01,pysocks,63120
2016-09-01,pytest,1126246
2016-09-01,pytest-asyncio,9548
2016-09-01,pytest-cov,440991
2016-09-01,pytest-html,85813
2016-09-01,pytest-mock,83547
2016-09-01,pytest-rerunfailures,9181
2016-09-01,pytest-runner,3043050
2016-09-01,pytest-timeout,60713
2016-09-01,pytest-xdist,140925
2016-09-01,python-daemon,363106
2016-09-01,python-dateutil,9468199
2016-09-01,python-docx,17156
2016-09-01,python-dotenv,27470
2016-09-01,python-gitlab,7273
2016-09-01,python-gnupg,64783
2016-09-01,python-http-client,30591
2016-09-01,python-jose,95059
2016-09-01,python-json-logger,64766
2016-09-01,python-levenshtein,121795
2016-09-01,python-magic,270015
2016-09-01,python-multipart,740
2016-09-01,python-slugify,50936
2016-09-01,python-utils,16771
2016-09-01,pytimeparse,18943
2016-09-01,pytz,3367466
2016-09-01,pytzdata,461
2016-09-01,pywavelets,11012
2016-09-01,pyzmq,406759
2016-09-01,qtconsole,151480
2016-09-01,qtpy,8430
2016-09-01,querystring-parser,4631
2016-09-01,ratelimit,3903
2016-09-01,readme-renderer,7074
2016-09-01,redis,1038202
2016-09-01,reg,1811
2016-09-01,regex,287656
2016-09-01,reportlab,118094
2016-09-01,requests,8040893
2016-09-01,requests-aws4auth,32722
2016-09-01,requests-file,239182
2016-09-01,requests-futures,55625
2016-09-01,requests-mock,145164
2016-09-01,requests-ntlm,40315
2016-09-01,requests-oauthlib,438040
2016-09-01,requests-toolbelt,174607
2016-09-01,responses,81964
2016-09-01,retry,82683
2016-09-01,retrying,478887
2016-09-01,rfc3986,455265
2016-09-01,rsa,7234246
2016-09-01,ruamel-yaml,183346
2016-09-01,s2sphere,30316
2016-09-01,s3fs,2297
2016-09-01,s3transfer,3196305
2016-09-01,schema,18646
2016-09-01,scikit-image,43321
2016-09-01,scikit-learn,507076
2016-09-01,scipy,472976
2016-09-01,scp,69277
2016-09-01,seaborn,64811
2016-09-01,secretstorage,65439
2016-09-01,selenium,15150176
2016-09-01,semantic-version,188084
2016-09-01,semver,22596
2016-09-01,send2trash,29246
2016-09-01,sendgrid,87227
2016-09-01,setproctitle,123207
2016-09-01,setuptools,11756098
2016-09-01,setuptools-scm,3548530
2016-09-01,sh,147677
2016-09-01,shapely,145464
2016-09-01,simplejson,23039009
2016-09-01,simple-salesforce,45010
2016-09-01,six,14324718
2016-09-01,sklearn,187971
2016-09-01,slackclient,59186
2016-09-01,smart-open,77904
2016-09-01,smmap,286424
2016-09-01,snowballstemmer,538023
2016-09-01,snowflake-connector-python,6604
2016-09-01,snowflake-sqlalchemy,1055
2016-09-01,sortedcontainers,62580
2016-09-01,spacy,10669
2016-09-01,sphinx,845661
2016-09-01,sqlalchemy-bigquery,1210
2016-09-01,sqlalchemy-utils,77510
2016-09-01,sqlparse,493032
2016-09-01,sshtunnel,17980
2016-09-01,statsd,384151
2016-09-01,statsmodels,37131
2016-09-01,stevedore,772729
2016-09-01,structlog,39207
2016-09-01,sympy,138442
2016-09-01,tabulate,240281
2016-09-01,tblib,16273
2016-09-01,tempora,7253
2016-09-01,tenacity,2949
2016-09-01,termcolor,222060
2016-09-01,terminado,156881
2016-09-01,texttable,292255
2016-09-01,text-unidecode,1902
2016-09-01,thinc,10312
2016-09-01,thrift,260664
2016-09-01,tifffile,4204
2016-09-01,tinycss2,4397
2016-09-01,tldextract,261628
2016-09-01,toml,31579
2016-09-01,toolz,77449
2016-09-01,tornado,901064
2016-09-01,tox,445865
2016-09-01,tqdm,87764
2016-09-01,traitlets,571398
2016-09-01,transformers,725
2016-09-01,translationstring,85989
2016-09-01,triton,607
2016-09-01,twine,52484
2016-09-01,typed-ast,5134
2016-09-01,typeguard,3105
2016-09-01,typing,208520
2016-09-01,tzdata,938
2016-09-01,tzlocal,277332
2016-09-01,ujson,594063
2016-09-01,unicodecsv,428234
2016-09-01,unidecode,282291
2016-09-01,uritemplate,404048
2016-09-01,urllib3,1093632
2016-09-01,userpath,1326
2016-09-01,uv,1135
2016-09-01,uvloop,8697
2016-09-01,validators,29836
2016-09-01,venusian,79779
2016-09-01,vine,50308
2016-09-01,virtualenv,2883111
2016-09-01,watchdog,216611
2016-09-01,watchtower,16962
2016-09-01,wcwidth,563663
2016-09-01,webcolors,35108
2016-09-01,webencodings,73818
2016-09-01,webob,389070
2016-09-01,websocket-client,713003
2016-09-01,websockets,31057
2016-09-01,wheel,3482486
2016-09-01,widgetsnbextension,188044
2016-09-01,wrapt,850872
2016-09-01,wsproto,751
2016-09-01,wtforms,179075
2016-09-01,xarray,3216
2016-09-01,xgboost,38815
2016-09-01,xlrd,211652
2016-09-01,xlsxwriter,105012
2016-09-01,xmltodict,462830
2016-09-01,xxhash,47399
2016-09-01,yamllint,21856
2016-09-01,yapf,21214
2016-09-01,yarl,9664
2016-09-01,zeep,14707
2016-09-01,zope-deprecation,86287
2016-09-01,zope-event,163350
2016-09-01,zope-interface,1066896
2016-09-01,zstandard,8531
2016-10-01,adal,7857
2016-10-01,aenum,9439
2016-10-01,agate,3393
2016-10-01,aiobotocore,1588
2016-10-01,aiofiles,1348
2016-10-01,aiohttp,128294
2016-10-01,aiomysql,3555
2016-10-01,aiopg,12152
2016-10-01,alabaster,646801
2016-10-01,alembic,308819
2016-10-01,altair,2269
2016-10-01,amqp,707047
2016-10-01,analytics-python,33700
2016-10-01,aniso8601,212412
2016-10-01,ansible,437302
2016-10-01,antlr4-python3-runtime,2197
2016-10-01,apispec,12353
2016-10-01,appdirs,264294
2016-10-01,applicationinsights,3592
2016-10-01,apscheduler,139372
2016-10-01,argcomplete,59296
2016-10-01,argon2-cffi,9399
2016-10-01,argparse,2214683
2016-10-01,arrow,252980
2016-10-01,asgiref,16204
2016-10-01,asn1crypto,3541
2016-10-01,astor,3101
2016-10-01,astroid,499005
2016-10-01,astunparse,7351
2016-10-01,asyncio,13953
2016-10-01,asyncio-redis,4638
2016-10-01,asyncpg,6993
2016-10-01,asynctest,9898
2016-10-01,async-timeout,64921
2016-10-01,attrs,393685
2016-10-01,autopep8,136668
2016-10-01,avro,95938
2016-10-01,avro-python3,4652
2016-10-01,awscli,7587176
2016-10-01,aws-requests-auth,8326
2016-10-01,azure-batch,25621
2016-10-01,azure-cli,1861
2016-10-01,azure-cli-core,1856
2016-10-01,azure-common,152794
2016-10-01,azure-graphrbac,17991
2016-10-01,azure-mgmt-authorization,18025
2016-10-01,azure-mgmt-batch,19820
2016-10-01,azure-mgmt-cdn,15890
2016-10-01,azure-mgmt-cognitiveservices,13594
2016-10-01,azure-mgmt-compute,50511
2016-10-01,azure-mgmt-devtestlabs,501
2016-10-01,azure-mgmt-dns,2763
2016-10-01,azure-mgmt-eventhub,507
2016-10-01,azure-mgmt-iothub,1650
2016-10-01,azure-mgmt-keyvault,19235
2016-10-01,azure-mgmt-network,50715
2016-10-01,azure-mgmt-nspkg,48666
2016-10-01,azure-mgmt-redis,21579
2016-10-01,azure-mgmt-resource,53070
2016-10-01,azure-mgmt-servicebus,508
2016-10-01,azure-mgmt-storage,49351
2016-10-01,azure-mgmt-trafficmanager,2752
2016-10-01,azure-mgmt-web,18267
2016-10-01,azure-nspkg,151304
2016-10-01,azure-servicebus,128515
2016-10-01,babel,1286508
2016-10-01,backcall,463
2016-10-01,backoff,14564
2016-10-01,bcrypt,104116
2016-10-01,beautifulsoup4,898031
2016-10-01,billiard,543829
2016-10-01,bitarray,80086
2016-10-01,bleach,99133
2016-10-01,blinker,246046
2016-10-01,blis,823
2016-10-01,boto3,2223321
2016-10-01,boto,3767979
2016-10-01,botocore,9136921
2016-10-01,bottle,215597
2016-10-01,bottle-sqlalchemy,1470
2016-10-01,brotli,4581
2016-10-01,bs4,330449
2016-10-01,build,2004
2016-10-01,bytecode,1147
2016-10-01,cachecontrol,76855
2016-10-01,cached-property,271915
2016-10-01,cachetools,182583
2016-10-01,cattrs,994
2016-10-01,cchardet,36817
2016-10-01,celery,594653
2016-10-01,cerberus,36918
2016-10-01,certifi,1068683
2016-10-01,cffi,4252981
2016-10-01,chameleon,38385
2016-10-01,chardet,325046
2016-10-01,cheroot,503
2016-10-01,cleo,2943
2016-10-01,click,1526790
2016-10-01,click-didyoumean,3651
2016-10-01,click-man,1008
2016-10-01,click-plugins,13548
2016-10-01,click-repl,540
2016-10-01,cligj,11959
2016-10-01,cloudpickle,18836
2016-10-01,colorama,6986039
2016-10-01,coloredlogs,44790
2016-10-01,colorlog,88814
2016-10-01,configargparse,435584
2016-10-01,configparser,721256
2016-10-01,confluent-kafka,2958
2016-10-01,connexion,34056
2016-10-01,contextlib2,477761
2016-10-01,convertdate,1440
2016-10-01,coverage,1697947
2016-10-01,crcmod,40126
2016-10-01,cron-descriptor,1112
2016-10-01,croniter,55462
2016-10-01,cryptography,2565689
2016-10-01,cssselect,207847
2016-10-01,cycler,210879
2016-10-01,cymem,11578
2016-10-01,cython,519971
2016-10-01,dask,45393
2016-10-01,datadog,160286
2016-10-01,datasets,578
2016-10-01,dateparser,89074
2016-10-01,datetime,23352
2016-10-01,decorator,1385200
2016-10-01,dectate,2055
2016-10-01,deepdiff,37783
2016-10-01,defusedxml,121376
2016-10-01,deprecation,448
2016-10-01,dill,72364
2016-10-01,diskcache,7940
2016-10-01,distlib,7016
2016-10-01,distributed,9076
2016-10-01,distro,7559
2016-10-01,django-cors-headers,161008
2016-10-01,django-filter,209684
2016-10-01,djangorestframework,485423
2016-10-01,dnspython,257573
2016-10-01,docker-pycreds,316612
2016-10-01,docopt,1465038
2016-10-01,docutils,8225826
2016-10-01,dulwich,12385
2016-10-01,ecdsa,797280
2016-10-01,edgegrid-python,2069
2016-10-01,elasticsearch,519075
2016-10-01,elasticsearch-dsl,131430
2016-10-01,email-validator,4206
2016-10-01,entrypoints,197361
2016-10-01,enum34,3420332
2016-10-01,et-xmlfile,115160
2016-10-01,events,7026
2016-10-01,execnet,205186
2016-10-01,fabric,339447
2016-10-01,faker,16109
2016-10-01,falcon,42511
2016-10-01,fastavro,23597
2016-10-01,fasteners,224494
2016-10-01,fastjsonschema,543
2016-10-01,filelock,25729
2016-10-01,fiona,30258
2016-10-01,flake8,1275682
2016-10-01,flask-appbuilder,17309
2016-10-01,flask-caching,3211
2016-10-01,flask-cors,110774
2016-10-01,flask-jwt-extended,4009
2016-10-01,flask-limiter,18271
2016-10-01,flask-login,154468
2016-10-01,flask-sqlalchemy,205754
2016-10-01,flask-wtf,181513
2016-10-01,flatbuffers,1399
2016-10-01,fonttools,5393
2016-10-01,freezegun,252599
2016-10-01,frozendict,43417
2016-10-01,ftfy,8416
2016-10-01,funcsigs,1728644
2016-10-01,future,792479
2016-10-01,futures,4054878
2016-10-01,fuzzywuzzy,99833
2016-10-01,gast,15118
2016-10-01,geographiclib,8974
2016-10-01,geoip2,148493
2016-10-01,geopandas,4374
2016-10-01,geopy,112894
2016-10-01,gevent,1258528
2016-10-01,gitdb,243510
2016-10-01,gitpython,350821
2016-10-01,google-api-python-client,404315
2016-10-01,googleapis-common-protos,62951
2016-10-01,google-auth,1238
2016-10-01,google-auth-httplib2,490
2016-10-01,google-cloud,9606
2016-10-01,google-cloud-bigquery,8345
2016-10-01,google-cloud-bigtable,8010
2016-10-01,google-cloud-core,11621
2016-10-01,google-cloud-language,7872
2016-10-01,google-cloud-logging,8013
2016-10-01,google-cloud-monitoring,7853
2016-10-01,google-cloud-pubsub,9022
2016-10-01,google-cloud-resource-manager,7840
2016-10-01,google-cloud-storage,8597
2016-10-01,google-cloud-translate,8063
2016-10-01,google-cloud-vision,7874
2016-10-01,graphene,10435
2016-10-01,graphql-core,8830
2016-10-01,graphql-relay,6199
2016-10-01,graphviz,31108
2016-10-01,greenlet,1494564
2016-10-01,gremlinpython,1120
2016-10-01,grpc-google-iam-v1,9300
2016-10-01,grpcio,71536
2016-10-01,grpcio-tools,20564
2016-10-01,gspread,66623
2016-10-01,gsutil,8878
2016-10-01,gunicorn,958903
2016-10-01,h11,1029
2016-10-01,h2,52232
2016-10-01,h5py,68467
2016-10-01,hiredis,176433
2016-10-01,holidays,5477
2016-10-01,hpack,52088
2016-10-01,html5lib,475530
2016-10-01,httplib2,803727
2016-10-01,httptools,2060
2016-10-01,hug,7565
2016-10-01,humanfriendly,51269
2016-10-01,humanize,98630
2016-10-01,hupper,1116
2016-10-01,hvac,16536
2016-10-01,hyperframe,18817
2016-10-01,hypothesis,44851
2016-10-01,idna,2295782
2016-10-01,ijson,39028
2016-10-01,imageio,14853
2016-10-01,imagesize,440462
2016-10-01,imbalanced-learn,2676
2016-10-01,imdbpy,3952
2016-10-01,importscan,1050
2016-10-01,inflect,53174
2016-10-01,inflection,126167
2016-10-01,iniconfig,551
2016-10-01,inject,4244
2016-10-01,invoke,44112
2016-10-01,ipykernel,218590
2016-10-01,ipython,670136
2016-10-01,ipython-genutils,523863
2016-10-01,ipywidgets,193695
2016-10-01,iso8601,572983
2016-10-01,isodate,143214
2016-10-01,isort,366655
2016-10-01,itsdangerous,1162508
2016-10-01,jaraco-classes,4478
2016-10-01,jaraco-context,928
2016-10-01,jaraco-functools,6442
2016-10-01,javaproperties,970
2016-10-01,jaydebeapi,4856
2016-10-01,jedi,41912
2016-10-01,jellyfish,25352
2016-10-01,jira,75624
2016-10-01,jmespath,7607831
2016-10-01,joblib,87493
2016-10-01,jpype1,10530
2016-10-01,json5,2009
2016-10-01,jsondiff,3069
2016-10-01,jsonpatch,223453
2016-10-01,jsonpickle,67536
2016-10-01,jsonpointer,239241
2016-10-01,jsonschema,1684407
2016-10-01,junitparser,3774
2016-10-01,junit-xml,31909
2016-10-01,jupyter,114720
2016-10-01,jupyter-client,215433
2016-10-01,jupyter-console,115769
2016-10-01,jupyter-core,223383
2016-10-01,jupyterlab,6632
2016-10-01,jupyterlab-widgets,1690
2016-10-01,kafka-python,175392
2016-10-01,keras,46759
2016-10-01,keyring,111566
2016-10-01,kiwisolver,1131
2016-10-01,klein,11465
2016-10-01,kombu,783362
2016-10-01,langcodes,1173
2016-10-01,lark,561
2016-10-01,lazy-object-proxy,428251
2016-10-01,leather,517
2016-10-01,limits,15967
2016-10-01,llvmlite,7650
2016-10-01,locket,4286
2016-10-01,lockfile,651412
2016-10-01,logbook,174132
2016-10-01,lxml,1422971
2016-10-01,lz4,24589
2016-10-01,mako,451547
2016-10-01,marisa-trie,6314
2016-10-01,markdown,415868
2016-10-01,marshmallow,98871
2016-10-01,marshmallow-enum,1526
2016-10-01,marshmallow-sqlalchemy,14087
2016-10-01,matplotlib,320808
2016-10-01,maxminddb,151100
2016-10-01,mccabe,1397933
2016-10-01,meinheld,8569
2016-10-01,mistune,229262
2016-10-01,mmh3,41153
2016-10-01,mock,2065928
2016-10-01,monotonic,474126
2016-10-01,more-itertools,27875
2016-10-01,morepath,3181
2016-10-01,moto,106109
2016-10-01,mpmath,51728
2016-10-01,msrest,32229
2016-10-01,msrestazure,32829
2016-10-01,multidict,91731
2016-10-01,multiprocess,18297
2016-10-01,murmurhash,12622
2016-10-01,mypy,3959
2016-10-01,mysqlclient,117395
2016-10-01,natsort,64167
2016-10-01,nbconvert,201971
2016-10-01,nbformat,211166
2016-10-01,ndg-httpsclient,899165
2016-10-01,netaddr,681395
2016-10-01,networkx,239141
2016-10-01,ninja,462
2016-10-01,nltk,190415
2016-10-01,nodeenv,89494
2016-10-01,nose,1812064
2016-10-01,notebook,215270
2016-10-01,numba,8471
2016-10-01,numpy,1462610
2016-10-01,oauth2client,551315
2016-10-01,oauthlib,630565
2016-10-01,opencv-python,10714
2016-10-01,openpyxl,173198
2016-10-01,opt-einsum,367
2016-10-01,ordered-set,10545
2016-10-01,oscrypto,2705
2016-10-01,overrides,6464
2016-10-01,packaging,131303
2016-10-01,pandas,622342
2016-10-01,pandocfilters,5847
2016-10-01,parameterized,470
2016-10-01,paramiko,1657968
2016-10-01,parse,208209
2016-10-01,parsedatetime,413588
2016-10-01,partd,3384
2016-10-01,pastedeploy,254626
2016-10-01,pathlib,107031
2016-10-01,pathlib2,375066
2016-10-01,pathos,2365
